id,model,parameters,columns,transformers,column_transforms,valid_strategy,one_fold,observation,post_accuracy,post_precision,post_recall,post_error,user_accuracy,user_precision,user_recall,user_error
188,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 0.5, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.298,0.4920000000000001,0.431,0.175,0.365,0.5479999999999999,0.521,0.138
189,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 350, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.3,0.487,0.44,0.173,0.383,0.5760000000000001,0.534,0.138
190,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 200, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.28800000000000003,0.48100000000000004,0.41700000000000004,0.19399999999999998,0.374,0.5820000000000001,0.511,0.156
191,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 50, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.279,0.454,0.42,0.183,0.333,0.5579999999999999,0.452,0.211
192,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 75, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.268,0.441,0.406,0.185,0.342,0.5670000000000001,0.46299999999999997,0.2
193,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 200, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.257,0.398,0.42,0.16899999999999998,0.307,0.493,0.45,0.165
194,<class 'sklearn.svm._classes.SVC'>,"{'C': 15.0, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.284,0.507,0.392,0.207,0.36,0.6409999999999999,0.451,0.2
195,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 200, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.259,0.399,0.425,0.166,0.317,0.489,0.473,0.174
196,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 300, 'random_state': 42, 'num_leaves': 128, 'colsample_bytree': 0.8}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.29100000000000004,0.47700000000000004,0.4270000000000001,0.18,0.335,0.5589999999999999,0.455,0.177
197,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 2.0, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.302,0.494,0.4370000000000001,0.181,0.369,0.579,0.505,0.163
198,<class 'sklearn.svm._classes.SVC'>,"{'C': 0.1, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.301,0.418,0.518,0.083,0.344,0.46399999999999997,0.57,0.096
199,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 300, 'random_state': 42, 'num_leaves': 64, 'colsample_bytree': 0.8}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.284,0.456,0.43,0.181,0.3670000000000001,0.595,0.489,0.188
200,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 15.0, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.271,0.43799999999999994,0.41600000000000004,0.18100000000000002,0.321,0.5379999999999999,0.44299999999999995,0.193
201,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 10.0, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.29,0.512,0.4,0.202,0.36,0.604,0.471,0.172
202,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 450, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.297,0.483,0.435,0.177,0.385,0.562,0.551,0.135
203,<class 'sklearn.svm._classes.SVC'>,"{'C': 3.0, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.292,0.483,0.424,0.183,0.34600000000000003,0.568,0.47,0.17
204,<class 'sklearn.svm._classes.SVC'>,"{'C': 10.0, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.285,0.483,0.41100000000000003,0.19399999999999998,0.35100000000000003,0.565,0.48100000000000004,0.18100000000000002
205,<class 'sklearn.svm._classes.SVC'>,"{'C': 10.0, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.292,0.484,0.424,0.183,0.34600000000000003,0.5660000000000001,0.472,0.174
206,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 50, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.29,0.48,0.423,0.188,0.358,0.595,0.473,0.195
207,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 25, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.287,0.516,0.394,0.219,0.349,0.606,0.451,0.218
208,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 50, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.281,0.493,0.395,0.209,0.353,0.623,0.449,0.22899999999999998
209,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 500, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.28600000000000003,0.464,0.428,0.177,0.36,0.5710000000000001,0.494,0.14
210,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 15.0, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.273,0.451,0.409,0.18600000000000005,0.319,0.5329999999999999,0.44299999999999995,0.183
211,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 50, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.29600000000000004,0.4920000000000001,0.425,0.19,0.362,0.5770000000000001,0.494,0.154
212,<class 'sklearn.svm._classes.SVC'>,"{'C': 5.0, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.298,0.5,0.424,0.18,0.3720000000000001,0.593,0.498,0.158
213,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 100, 'random_state': 42, 'num_leaves': 64}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.29100000000000004,0.474,0.429,0.184,0.374,0.595,0.502,0.17
214,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 350, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.3,0.486,0.439,0.171,0.349,0.53,0.505,0.151
215,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 100, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.294,0.486,0.426,0.187,0.35600000000000004,0.5539999999999999,0.498,0.163
216,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 300, 'random_state': 42, 'num_leaves': 64}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.284,0.45799999999999996,0.429,0.18600000000000005,0.344,0.568,0.466,0.177
217,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 300, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.277,0.455,0.416,0.19,0.339,0.565,0.46,0.197
218,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 500, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.285,0.45899999999999996,0.43,0.184,0.38299999999999995,0.621,0.5,0.188
219,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 200, 'random_state': 42, 'num_leaves': 64}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.285,0.46,0.428,0.187,0.35600000000000004,0.568,0.487,0.19
220,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 500, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.28300000000000003,0.46,0.425,0.183,0.365,0.574,0.5,0.165
221,<class 'sklearn.svm._classes.SVC'>,"{'C': 15.0, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.28300000000000003,0.506,0.392,0.208,0.36,0.6509999999999999,0.446,0.21600000000000005
222,<class 'sklearn.svm._classes.SVC'>,"{'C': 3.0, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.295,0.514,0.409,0.18600000000000005,0.37799999999999995,0.602,0.505,0.163
223,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 100, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.28300000000000003,0.484,0.406,0.199,0.365,0.612,0.475,0.202
224,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 50, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.295,0.486,0.428,0.185,0.353,0.5660000000000001,0.484,0.177
225,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 25, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.304,0.505,0.434,0.194,0.388,0.633,0.5,0.193
226,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 2.0, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.292,0.483,0.425,0.182,0.36200000000000004,0.5720000000000001,0.4970000000000001,0.163
227,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 100, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.281,0.474,0.408,0.196,0.34600000000000003,0.579,0.463,0.21600000000000005
228,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 200, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.29600000000000004,0.479,0.4370000000000001,0.174,0.3670000000000001,0.55,0.525,0.142
229,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 7.0, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.275,0.448,0.416,0.182,0.339,0.5710000000000001,0.455,0.181
230,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 200, 'random_state': 42, 'num_leaves': 64}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.287,0.461,0.431,0.182,0.38299999999999995,0.612,0.506,0.179
231,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 50, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.29100000000000004,0.484,0.422,0.184,0.369,0.565,0.516,0.163
232,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 250, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.29100000000000004,0.462,0.441,0.172,0.35100000000000003,0.5329999999999999,0.507,0.156
233,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 350, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.29100000000000004,0.486,0.421,0.192,0.378,0.579,0.522,0.158
234,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 50, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.3,0.507,0.424,0.204,0.36200000000000004,0.615,0.469,0.21100000000000002
